Date,location,humidity,P1,P2,temperature
02/08/2019,61,76.80573045,29.51152836,11.26093002,19.77311519
02/08/2019,67,65.97972973,19.87101591,10.35357405,21.68673219
02/08/2019,68,93.65669565,18.91731239,6.946980803,17.828
03/08/2019,18,45.132,12.76230769,5.253589744,29.044
03/08/2019,27,96.18405797,7.987906977,7.348992248,19.81884058
03/08/2019,28,65.91992481,13.14051331,10.19131179,20.47067669
03/08/2019,29,91.11195446,7.069563567,4.115502846,18.12390892
03/08/2019,30,93.88171642,8.971065719,3.377460036,18.7386194
03/08/2019,31,64.34285714,NA,NA,20.67142857
03/08/2019,35,76.71939547,7.436081425,4.529236641,18.86448363
03/08/2019,61,73.34275898,23.77350281,9.246244544,20.46920509
03/08/2019,67,63.11307692,12.30142232,5.301061269,22.44252747
03/08/2019,68,91.59221239,9.782951699,3.383953488,18.20371681
04/08/2019,18,25.66470588,9.074347826,3.208695652,40.08235294
04/08/2019,28,50.83375912,16.57316081,12.73197782,22.23759124
04/08/2019,29,77.94868651,15.52978947,9.224526316,19.05551664
04/08/2019,30,82.8960334,11.25441441,4.761045045,18.98350731
04/08/2019,34,97.95516224,10.78289973,5.018211382,20.87227139
04/08/2019,35,61.74151515,18.60954545,9.683333333,19.02666667
04/08/2019,61,63.2292443,10.96903352,4.250488445,20.43713218
04/08/2019,67,53.03349057,16.93191263,7.305489965,22.32099057
04/08/2019,68,72.18388215,16.54128472,5.307725694,18.93864818
05/08/2019,7,0.187339439,8.903573455,3.708187956,0.096226598
05/08/2019,18,36.44266667,31.61223404,13.535,32.16133333
05/08/2019,28,54.20789474,64.6747769,54.84981627,21.23078947
05/08/2019,29,74.6651865,21.11851786,11.16457143,20.78632327
05/08/2019,30,80.10962343,16.0849278,6.141371841,20.4039749
05/08/2019,31,45.7452381,NA,NA,25.44722222
05/08/2019,34,98.24674419,18.39972689,9.415420168,20.32837209
05/08/2019,35,57.16975309,16.40692784,9.001278351,20.94588477
05/08/2019,60,43.98899676,15.94670927,9.468658147,23.49093851
05/08/2019,61,60.78485054,32.24728171,11.73293287,21.12995616
05/08/2019,67,53.91294466,25.00432749,10.59395155,23.04249012
05/08/2019,68,72.08339161,20.92807018,6.558631579,19.98199301
06/08/2019,7,0.186644149,13.55551204,5.627152823,0.090448666
06/08/2019,18,36.69411765,30.09941176,10.74654412,30.98
06/08/2019,28,48.8685446,22.54145585,17.0324105,24.207277
06/08/2019,29,70.05271454,14.44788091,8.255429072,22.64063047
06/08/2019,30,80.44663866,16.69206039,7.064884547,20.79369748
06/08/2019,31,28.81956522,NA,NA,37.18152174
06/08/2019,34,98.88278867,18.49344978,9.95231441,21.15010893
06/08/2019,35,57.60604651,20.01495192,11.38336538,21.39162791
06/08/2019,60,65.08230088,16.30790749,7.848325991,23.99446903
06/08/2019,61,58.33889074,28.1797372,10.85906371,23.02398414
06/08/2019,67,54.61143617,18.68814008,8.8116598,23.13253546
06/08/2019,68,64.57621528,18.87980903,6.977517361,22.175
07/08/2019,7,0.234283277,8.546011522,4.00650201,0.084478205
07/08/2019,18,39.29444444,19.52278261,7.710782609,32.27222222
07/08/2019,28,64.83295019,11.76968992,9.076724806,21.37643678
07/08/2019,29,92.22495544,8.754875445,5.578629893,19.87344029
07/08/2019,30,92.83047404,10.77633394,4.376225045,20.03250564
07/08/2019,31,51.28943662,NA,NA,25.65070423
07/08/2019,34,99.9,15.18570652,8.806032609,20.54575045
07/08/2019,35,71.34814815,8.946428571,4.821285714,20.20493827
07/08/2019,60,97.5,15.54736,7.38696,18.0696
07/08/2019,61,70.71855779,26.35313543,8.853587002,21.7853854
07/08/2019,67,62.91686108,20.41637624,8.175372937,22.98229056
07/08/2019,68,80.90052448,15.6538704,4.481803853,20.51258741
08/08/2019,7,0.217695839,8.317416555,3.143011211,0.084933029
08/08/2019,18,41.26333333,19.97673267,5.905643564,29.41333333
08/08/2019,28,58.27298851,18.04154762,12.87244048,22.04942529
08/08/2019,29,81.35957066,9.053053571,5.155714286,20.55116279
08/08/2019,30,87.398,10.91639286,3.788857143,20.244
08/08/2019,31,47.73350785,NA,NA,24.08115183
08/08/2019,34,99.9,11.79590133,6.383889943,18.61927711
08/08/2019,35,62.78360656,11.10156757,5.165027027,20.67814208
08/08/2019,61,64.50576247,28.11575769,8.95895243,21.25189263
08/08/2019,67,57.29357566,23.85745665,8.515767502,22.6896027
08/08/2019,68,72.40209059,20.09316434,5.523531469,20.71480836
09/08/2019,7,0.212099999,13.33469949,6.881311438,0.085234067
09/08/2019,18,44.28472222,30.49011364,13.83522727,29.45555556
09/08/2019,28,53.45605749,22.99404167,17.4198125,22.25708419
09/08/2019,29,84.12932862,19.76818021,11.49067138,19.88215548
09/08/2019,30,94.7521097,38.00383912,16.63981718,18.96518987
09/08/2019,31,36.65151515,NA,NA,31.84318182
09/08/2019,34,99.84677716,22.82953959,12.67672192,19.8441989
09/08/2019,35,62.13347458,21.67885106,12.12791489,20.06398305
09/08/2019,46,82.4043771,NA,NA,21.17845118
09/08/2019,61,66.47012008,28.44218706,10.95757611,20.22484227
09/08/2019,67,59.21205597,23.71875,10.37242457,22.48116254
09/08/2019,68,75.81961131,26.08854352,9.514245115,19.34982332
10/08/2019,7,0.198993896,7.042945334,3.32679645,0.086356805
10/08/2019,18,36.90666667,11.83538462,4.608846154,29.07333333
10/08/2019,28,52.63075472,17.1552682,11.23701149,21.27924528
10/08/2019,29,77.39806678,8.452122807,5.024403509,20.05325132
10/08/2019,30,83.80019194,10.02346359,3.688507993,19.98714012
10/08/2019,34,99.56007005,15.60712544,8.172630662,20.69842382
10/08/2019,35,58.50568182,9.629333333,4.604266667,20.26022727
10/08/2019,46,80.26153846,NA,NA,20.31205821
10/08/2019,61,62.08790562,19.58892129,6.843934222,20.55465966
10/08/2019,67,52.20112994,15.89030376,7.08195044,22.74600484
10/08/2019,68,73.89516908,14.35082126,4.920144928,19.30193237
11/08/2019,7,0.214438359,5.78664742,3.404646289,0.082230435
11/08/2019,18,53.1,20.26153846,9.293846154,22.93333333
11/08/2019,28,62.22319109,16.20237477,12.24890538,18.69072356
11/08/2019,29,93.04235501,11.16141093,6.949594356,17.5172232
11/08/2019,30,93.50981132,13.19698011,5.458987342,18.33207547
11/08/2019,34,99.9,19.68163987,10.88517685,16.58857143
11/08/2019,35,65.94319527,15.08325444,7.728284024,18.39881657
11/08/2019,46,95.684,NA,NA,18.3136
11/08/2019,61,68.78843073,11.95656671,4.630189465,18.95219769
11/08/2019,67,59.22169742,15.6632056,8.393448905,21.0198524
11/08/2019,68,81.56165049,26.70637255,9.769509804,16.77912621
12/08/2019,7,0.213249362,10.49737158,7.351755387,0.081293393
12/08/2019,18,46.3375,22.90771429,12.28457143,26.24583333
12/08/2019,28,55.88560606,29.96497382,25.26753927,20.775
12/08/2019,29,88.52200704,17.51541593,12.87741593,18.16584507
12/08/2019,30,89.52778947,16.42453211,8.98506422,18.66505263
12/08/2019,34,NA,28.5469697,16.67565657,NA
12/08/2019,35,61.57892157,22.83831633,13.52663265,19.58529412
12/08/2019,46,71.6425,NA,NA,22.72625
12/08/2019,61,63.72222097,17.31114348,7.984322229,19.53642193
12/08/2019,67,56.86491713,24.07604946,14.08298552,21.30211786
12/08/2019,68,94.72878788,26.37265152,14.0855303,14.29772727
13/08/2019,7,0.208554025,7.919817907,4.081863713,0.081699177
13/08/2019,18,41.81760563,21.19397436,8.170128205,29.4415493
13/08/2019,28,54.21188119,25.46476861,18.91645875,21.44277228
13/08/2019,29,85.11066434,10.95073555,6.559597198,18.69965035
13/08/2019,30,80.22769517,12.295875,5.053642857,20.50167286
13/08/2019,34,NA,21.90716071,11.90723214,NA
13/08/2019,35,59.84383562,15.68109091,7.438,19.83424658
13/08/2019,61,62.88851286,19.645673,6.827176407,20.40379574
13/08/2019,67,55.92709447,25.53025369,9.972088496,22.2144385
13/08/2019,68,87.29876543,22.00594937,5.748227848,16.30493827
14/08/2019,7,0.221200562,9.300246467,4.188882864,0.084777832
14/08/2019,18,53.70230769,26.94227586,13.07565517,24.73461538
14/08/2019,28,67.64909747,24.99459695,19.89457516,18.90433213
14/08/2019,29,90.91978984,13.50185965,8.309649123,18.27548161
14/08/2019,30,90.3405959,14.95320856,6.501889483,19.04972067
14/08/2019,31,49.58253968,NA,NA,24.80634921
14/08/2019,34,NA,22.57968476,12.15732049,NA
14/08/2019,35,65.29065934,14.72777143,7.356171429,18.28131868
14/08/2019,61,65.48466733,18.66370791,6.820537529,19.51435022
14/08/2019,67,58.47905803,21.71717949,8.763567119,21.60883095
14/08/2019,68,73.05350701,17.96635081,6.180564516,19.03947896
15/08/2019,7,4.06443479,9.973408283,3.201072881,1.834619092
15/08/2019,18,50.22302158,20.01772152,7.361329114,23.50503597
15/08/2019,28,50.88220065,20.33987474,13.73,20.43042071
15/08/2019,29,86.16956522,9.112944251,4.975853659,17.62556522
15/08/2019,30,86.45168067,11.24449799,4.35560241,18.46995798
15/08/2019,31,60.25555556,NA,NA,19.75555556
15/08/2019,34,NA,17.94732601,9.077619048,NA
15/08/2019,35,61.89979339,13.03884058,6.04863354,17.9892562
15/08/2019,61,61.96325469,20.35035783,7.628499755,18.87398435
15/08/2019,67,56.30924574,21.2984801,8.459565742,20.5850365
15/08/2019,68,68.1607767,15.50511673,4.932840467,18.65300971
16/08/2019,7,46.04029851,16.05454545,7.682525253,24.27462687
16/08/2019,18,51.13728814,25.05225806,9.681532258,22.78135593
16/08/2019,28,63.25433404,24.34670282,16.82347072,17.54186047
16/08/2019,29,89.48726003,11.92594406,6.382902098,17.48219895
16/08/2019,30,90.34246324,15.99014184,6.13679078,18.09797794
16/08/2019,31,55.37751938,NA,NA,20.36976744
16/08/2019,34,NA,19.84628743,10.33832335,NA
16/08/2019,35,64.89662921,21.6426779,9.890374532,17.73426966
16/08/2019,59,70.89135802,55.97123457,15.13777778,18.32345679
16/08/2019,61,65.56645711,26.9930912,8.716793981,18.96356683
16/08/2019,67,57.3665826,27.07307597,10.38633873,20.81374527
16/08/2019,68,74.6922,19.10230924,5.010301205,18.1536
17/08/2019,18,44.21944444,15.80333333,7.157444444,26.79305556
17/08/2019,27,96.17966102,8.628716814,7.826637168,19.06355932
17/08/2019,28,56.59627451,29.01107505,20.54456389,19.89862745
17/08/2019,29,85.09976415,12.70014286,7.337547619,18.86580189
17/08/2019,30,84.22833333,12.95730838,4.878948307,19.46
17/08/2019,31,59.59495798,NA,NA,19.55630252
17/08/2019,34,NA,21.97686627,10.70568862,NA
17/08/2019,35,66.69056604,18.80711111,9.290444444,17.93647799
17/08/2019,61,62.67205489,20.11762231,7.290131107,20.03662645
17/08/2019,67,56.39456647,21.3742268,8.604753723,21.46647399
17/08/2019,68,68.4427065,19.66776014,6.278553792,19.67574692
18/08/2019,18,47.665625,14.61717391,6.782173913,26.096875
18/08/2019,27,97.09803922,8.989034749,7.686602317,19.6054902
18/08/2019,28,62.77272727,18.87534177,12.9663038,19.81404959
18/08/2019,29,88.21560284,12.56935943,7.711868327,19.47198582
18/08/2019,30,89.38721374,14.24581056,6.22424408,19.92461832
18/08/2019,31,58.87222222,NA,NA,20.95
18/08/2019,34,99.9,23.33572985,12.58583878,20.06181015
18/08/2019,35,64.64588235,13.29831081,6.916283784,19.80470588
18/08/2019,61,65.18327144,13.80897444,5.787495905,20.65870318
18/08/2019,67,59.19148181,18.72952212,9.606522124,22.00692103
18/08/2019,68,83.09608541,23.37039146,9.495088968,18.62241993
19/08/2019,7,57.38948293,23.99898672,17.56996787,22.21740694
19/08/2019,18,63.66421053,37.68276596,19.59244681,20.92
19/08/2019,27,99.79417476,11.52317073,9.625756098,17.86650485
19/08/2019,28,NA,54.6824031,49.18457364,NA
19/08/2019,29,98.42508711,26.87597561,17.26362369,16.98519164
19/08/2019,30,98.08614232,28.87998208,14.43928315,17.78108614
19/08/2019,34,99.9,47.01727928,27.10868468,16.115
19/08/2019,35,74.11911765,45.94907407,24.065,17.57941176
19/08/2019,59,96.1,111.72,26.17,16.1
19/08/2019,61,76.94750602,34.95481983,12.74659325,17.68555758
19/08/2019,67,66.01182008,36.69902083,17.00730208,20.15240586
19/08/2019,68,92.88506944,35.37635889,13.74763066,16.55625
20/08/2019,7,54.62021277,19.27532609,12.94980435,20.93218085
20/08/2019,18,49.2875,28.60536585,13.65268293,26.12375
20/08/2019,27,95.58769231,8.467037037,7.354074074,20.48307692
20/08/2019,28,NA,22.00577551,16.29569388,NA
20/08/2019,29,88.94499121,16.82368421,10.40450877,18.25940246
20/08/2019,30,88.24402277,20.2478853,9.016738351,19.03339658
20/08/2019,34,99.9,39.85804348,21.98701581,14.41612903
20/08/2019,35,62.204,21.58931727,10.9473494,18.8356
20/08/2019,59,56.8814,61.2975,19.36904,22.179
20/08/2019,61,63.9899806,34.74157262,13.44576353,20.05680553
20/08/2019,67,55.53103448,28.1514456,15.40078987,21.92188906
20/08/2019,68,82.59288194,28.50723478,10.98391304,17.71128472
21/08/2019,7,54.47136038,15.60271868,8.764728132,20.91360382
21/08/2019,18,47.55546875,28.33259542,12.7489313,26.63203125
21/08/2019,27,96.34716981,8.313223443,7.224725275,19.28792453
21/08/2019,28,60.5625,17.08755263,11.44581579,19.31875
21/08/2019,29,86.17692308,13.21143357,7.445384615,19.16958042
21/08/2019,30,86.78024948,16.15699634,6.253443223,19.51434511
21/08/2019,31,61.95769231,NA,NA,20.00769231
21/08/2019,34,NA,26.89274783,14.53306087,NA
21/08/2019,35,76.20392157,12.89834951,6.55407767,15.88529412
21/08/2019,59,58.57256944,88.43185764,20.83532986,22.37118056
21/08/2019,61,63.74154074,30.94681107,10.59623908,20.57433011
21/08/2019,67,60.22557545,23.39047859,12.89929471,20.9971867
21/08/2019,68,73.57590988,25.56504333,8.58305026,19.64194107
22/08/2019,7,60.91603053,11.9220155,6.748217054,20.07328244
22/08/2019,18,45.61259843,25.75139706,9.71,27.96929134
22/08/2019,27,95.6408313,8.965793269,7.507403846,19.63349633
22/08/2019,28,56.27061224,18.88720408,12.50202041,21.28877551
22/08/2019,29,85.90369069,13.4862963,7.590934744,19.59367311
22/08/2019,34,NA,24.81134146,13.10296167,NA
22/08/2019,59,57.8815678,42.35658898,8.962330508,22.71588983
22/08/2019,61,64.30769268,41.61024202,14.48100027,21.0230911
22/08/2019,67,58.78907363,27.28561611,15.09924171,22.2263658
22/08/2019,68,71.25902778,25.17548611,8.306961806,20.27604167
23/08/2019,7,41.6,22,14.07,24.1
23/08/2019,18,42.13781513,32.36445455,14.69181818,28.31008403
23/08/2019,27,93.1734767,9.492365591,8.147222222,19.92329749
23/08/2019,28,54.59752066,25.38109756,18.69355691,21.70764463
23/08/2019,29,83.50674956,17.06642349,11.16135231,19.87531083
23/08/2019,31,53.09816514,NA,NA,23.86788991
23/08/2019,34,96.71666667,26.08939929,15.13977032,24.6
23/08/2019,59,55.03204225,0.979507042,0.697059859,23.39066901
23/08/2019,60,84.45848375,38.4798913,13.88351449,24.30577617
23/08/2019,61,61.10995912,46.490835,16.2050742,21.56295241
23/08/2019,67,57.94856115,25.79661502,14.7893087,21.51091127
23/08/2019,68,68.48541301,29.62961268,11.87079225,20.68804921
24/08/2019,18,58.83478261,32.23016393,15.17344262,23.54927536
24/08/2019,27,99.59181495,14.2859893,13.07426025,18.36067616
24/08/2019,28,75.44,26.20288641,20.71778399,17.38416667
24/08/2019,29,97.19326241,17.47005348,10.95869875,18.25797872
24/08/2019,30,99.9,15.25994652,7.422352941,17.76666667
24/08/2019,31,55.43355263,NA,NA,23.64605263
24/08/2019,34,99.9,27.9056487,15.12263473,18.52878788
24/08/2019,59,75.06955752,0.356855124,0.211060071,20.76035398
24/08/2019,60,97.87836538,18.14828431,7.288872549,19.13918269
24/08/2019,61,81.84853269,14.27803262,4.87352578,18.69752583
24/08/2019,67,69.12445993,28.9653338,12.24491655,21.26341463
24/08/2019,68,88.00331633,22.08474359,7.512589744,18.86403061
25/08/2019,18,41.37428571,9.26425,2.825,27.47142857
25/08/2019,27,93.87860963,9.533244207,8.754955437,19.3057041
25/08/2019,28,NA,6.331028571,3.655238095,NA
25/08/2019,29,83.19240283,5.44345679,2.938606702,19.33833922
25/08/2019,30,80.64522901,5.027444853,1.803014706,20.67194656
25/08/2019,31,59.81153846,NA,NA,21.90769231
25/08/2019,34,99.85964912,9.172745665,4.211820809,20.92631579
25/08/2019,59,60.31130435,0.21734375,0.169097222,22.91078261
25/08/2019,60,90.04071247,5.078982188,1.813002545,21.40636132
25/08/2019,61,67.47154905,5.309924965,1.505098012,20.70645249
25/08/2019,67,58.06284119,4.970196802,2.119833948,22.05347395
25/08/2019,68,99.9,0.242857143,0.214285714,13.8
26/08/2019,18,49.13860759,14.35994318,3.918181818,25.14556962
26/08/2019,27,92.57162872,9.363793706,8.064405594,19.25341506
26/08/2019,28,47.29714286,22.33636364,14.3883859,22.45818182
26/08/2019,29,81.94511545,8.126666667,3.810265957,19.42753108
26/08/2019,30,82.23612167,9.525213358,2.861985158,20.20247148
26/08/2019,31,47.06331658,NA,NA,22.72663317
26/08/2019,34,99.78119835,12.1921281,5.214049587,19.28863636
26/08/2019,59,55.51666667,0.255104167,0.207447917,22.87170139
26/08/2019,61,62.07716557,11.6428797,3.471062688,20.80347429
26/08/2019,67,55.67498198,18.97136868,6.721547472,22.08204758
26/08/2019,68,62.38263889,16.76483796,3.643425926,21.59375
27/08/2019,18,43.06436782,22.36457143,8.166428571,29.32183908
27/08/2019,27,94.64542254,9.851701754,8.826666667,20.12306338
27/08/2019,28,58.58,19.65417769,14.76519849,21.87150943
27/08/2019,29,81.28066202,11.15318182,6.079020979,21.27195122
27/08/2019,30,86.11474104,15.17607843,6.309768271,20.73565737
27/08/2019,31,47.21474359,NA,NA,25.72371795
27/08/2019,34,99.83996176,16.49656546,8.61829222,19.98508604
27/08/2019,59,60.43118467,4.862747826,4.32746087,23.64982578
27/08/2019,60,58.22,15.1207113,5.676359833,32.38
27/08/2019,61,68.49939714,32.53751849,11.8802196,21.76574172
27/08/2019,67,56.25089355,18.5353867,7.103656716,23.55143745
27/08/2019,68,76.44912892,15.03643478,4.918834783,20.64790941
28/08/2019,7,99.99847412,15.32692819,3.859556759,99.99847412
28/08/2019,18,53.71744966,24.34536913,10.80308725,26.33288591
28/08/2019,27,97.57930403,12.24016216,11.54632432,18.37271062
28/08/2019,28,65.05180266,19.17395753,15.98737452,20.8345351
28/08/2019,29,83.5001773,18.98665487,13.14380531,21.44751773
28/08/2019,30,92.31970954,15.58556586,8.15974026,19.29045643
28/08/2019,31,60.79210526,NA,NA,23.35
28/08/2019,34,99.9,28.65641026,18.28271368,19.33942731
28/08/2019,35,71.00092879,6.077182663,3.720650155,20.81764706
28/08/2019,59,72.53192982,0.381799308,0.317612457,22.84245614
28/08/2019,60,NA,15.98977444,8.26037594,NA
28/08/2019,61,78.4239866,15.04289568,7.250244296,20.2413405
28/08/2019,67,66.24821074,15.75837618,9.242332288,22.58389662
28/08/2019,68,81.46132404,5.65804878,2.138135889,20.32944251
28/08/2019,69,99.99847412,17.94795394,4.897761589,99.99847412
29/08/2019,18,55.74816754,45.68155779,29.45753769,26.68638743
29/08/2019,27,99.51239092,13.44905429,12.46008757,19.1382199
29/08/2019,28,81.36846154,33.58352273,29.66685606,16.99307692
29/08/2019,29,97.16685083,30.32777365,22.57313544,19.27237569
29/08/2019,30,98.46108007,21.87925664,13.52474336,19.0972067
29/08/2019,31,55.36917808,NA,NA,25.36438356
29/08/2019,34,99.9,30.52621129,20.94444444,19.1729927
29/08/2019,59,75.13298429,0.3494974,0.282738302,22.17172775
29/08/2019,61,81.54551991,19.42835681,10.1414759,20.27046337
29/08/2019,67,66.94201501,20.57033663,12.70758416,22.63118971
29/08/2019,68,93.08979239,11.46170435,5.955773913,18.78356401
29/08/2019,69,99.99847412,10.71536412,5.276072803,99.99847412
30/08/2019,7,58.025,33.1775,17.245,23.7375
30/08/2019,18,56.95301205,29.28210526,15.95140351,26.81144578
30/08/2019,27,99.89947552,9.011378709,8.232530541,19.66905594
30/08/2019,28,70.0132216,26.4491182,21.68073171,20.18379888
30/08/2019,29,98.29284468,10.83726957,7.913408696,19.28202443
30/08/2019,30,98.13245968,12.46065954,6.339215686,19.64818548
30/08/2019,31,61.01495845,NA,NA,22.59362881
30/08/2019,34,99.9,19.27541748,12.31149515,18.26848485
30/08/2019,59,72.92486957,0.304532872,0.258183391,21.98834783
30/08/2019,60,NA,11.59430962,5.777949791,NA
30/08/2019,61,76.98783473,17.23650964,7.272463124,20.967782
30/08/2019,67,68.12968592,15.63234844,8.997849394,22.40364742
30/08/2019,68,92.00590278,10.04615652,4.208486957,19.66996528
30/08/2019,69,99.99847412,8.933321511,3.73208013,99.99847412
31/08/2019,18,51.27567568,22.89571429,14.27342857,28.16486486
31/08/2019,27,99.62526132,10.95639373,10.20036585,19.66498258
31/08/2019,28,70.57875458,21.71180479,18.56883978,20.65879121
31/08/2019,29,95.89198606,15.87827526,11.91437282,20.00487805
31/08/2019,30,96.41041257,15.58044092,8.781058201,19.92868369
31/08/2019,31,63.74330709,NA,NA,23.06141732
31/08/2019,34,99.9,25.94200704,17.58735915,20.81653333
31/08/2019,59,74.18239437,0.381361257,0.29609075,22.62042254
31/08/2019,60,NA,21.87092827,13.00472574,NA
31/08/2019,61,78.44486437,21.92891182,10.09141661,21.0068686
31/08/2019,67,72.07759563,17.42398014,10.73300229,21.87937158
31/08/2019,68,88.2815331,18.87318815,8.669703833,19.71515679
31/08/2019,69,99.99847412,8.009623286,3.655874552,99.99847412
01/09/2019,18,43.72142857,14.30413793,10.3062069,34.51428571
01/09/2019,27,99.30020877,12.25612159,11.50790356,19.36784969
01/09/2019,28,71.29962963,22.37641929,18.94382189,20.85240741
01/09/2019,29,97.24877622,13.9385289,11.13436077,20.14965035
01/09/2019,30,94.75641026,13.83716702,8.314270613,19.85102564
01/09/2019,34,99.9,26.49844406,18.43846154,19.40143443
01/09/2019,35,65.68709677,12.51367232,8.742146893,23.55430108
01/09/2019,59,76.80318352,0.211694291,0.187605893,22.30430712
01/09/2019,60,NA,21.55089027,13.03113872,NA
01/09/2019,61,82.33219615,17.487395,8.594938436,20.27939378
01/09/2019,67,69.84517766,13.71978281,10.07562896,22.63279188
01/09/2019,68,92.95803109,17.20065744,9.434463668,19.04645941
01/09/2019,69,99.99847412,7.093711988,3.648167489,99.99847412
02/09/2019,7,69.725,13.47,8.255,23
02/09/2019,18,62.96705882,31.43230769,19.70897436,24.78
02/09/2019,27,99.8122449,12.48046382,11.51211503,19.70482375
02/09/2019,28,70.34372093,22.99224335,20.14220532,19.90069767
02/09/2019,29,97.968,16.6926087,12.21041739,19.81895652
02/09/2019,30,98.44081238,17.53122222,9.843814815,20.00793037
02/09/2019,34,99.9,29.58204887,19.15268797,19.8606403
02/09/2019,35,79.55272727,14.30419355,10.26419355,19.23454545
02/09/2019,51,70.2,17.492,10.08,21.9
02/09/2019,60,NA,46.7432874,16.77720472,NA
02/09/2019,61,80.36064817,19.52269313,8.146599977,20.51764773
02/09/2019,67,71.06384455,21.79272476,13.17928769,21.77099237
02/09/2019,68,91.03944637,24.9962087,10.83217391,19.61124567
02/09/2019,69,99.99847412,8.671557607,4.472608975,99.99847412
02/09/2019,70,72.98346939,31.07413442,21.15405295,21.78306122
03/09/2019,18,48.80588235,19.66421769,9.550884354,27.54901961
03/09/2019,27,99.85375218,8.906841187,8.236422339,19.43961606
03/09/2019,28,63.14326376,14.42465649,11.70517176,20.73908918
03/09/2019,29,96.1403255,10.23862319,6.92326087,19.06491863
03/09/2019,30,96.18069498,13.04256983,5.919329609,19.88822394
03/09/2019,31,72.136,NA,NA,19.572
03/09/2019,34,99.9,20.23247826,12.16802174,20.03224401
03/09/2019,35,72.9371134,13.76505495,8.196153846,19.07731959
03/09/2019,60,NA,19.92004132,9.569442149,NA
03/09/2019,61,71.5473242,18.79081031,7.542033716,20.66942182
03/09/2019,67,63.43432032,23.01300403,11.3078629,21.84407806
03/09/2019,68,83.79280702,17.57049123,7.115912281,19.71315789
03/09/2019,69,99.99847412,13.41016979,4.772736829,99.99847412
03/09/2019,70,63.31044944,35.92907969,21.90085297,22.29303371
04/09/2019,18,53.16258503,29.56645833,15.52569444,25.52380952
04/09/2019,27,99.60418118,8.661954625,7.780663176,19.32961672
04/09/2019,28,64.97936893,16.53769663,13.40509363,19.30800971
04/09/2019,29,94.88336347,13.60124088,9.158686131,18.96871609
04/09/2019,30,94.69214953,16.16386121,7.509395018,19.62299065
04/09/2019,31,53.90555556,NA,NA,23.63333333
04/09/2019,34,99.9,24.48604803,15.07449782,19.3202381
04/09/2019,35,69.61167315,18.32035019,9.218249027,18.88210117
04/09/2019,60,NA,20.91134328,9.150063966,NA
04/09/2019,61,76.43523333,15.49047773,6.248815042,20.32794487
04/09/2019,67,62.19634783,22.31617881,11.00323841,21.89434783
04/09/2019,68,89.61352657,20.18060386,6.878405797,18.40869565
04/09/2019,69,99.99847412,9.267000834,3.588030483,99.99847412
04/09/2019,70,67.81876574,34.05066835,19.37944515,20.58337531
05/09/2019,18,51.61158537,29.33265957,12.13893617,25.6652439
05/09/2019,27,99.86023055,10.24394203,9.338202899,17.42708934
05/09/2019,28,66.47377522,19.31678378,16.11559459,19.13198847
05/09/2019,29,95.10694444,14.60013913,9.531286957,19.30798611
05/09/2019,30,96.96587156,16.06890071,7.232783688,19.64036697
05/09/2019,31,53.52045455,NA,NA,24.89431818
05/09/2019,34,99.9,27.06315673,17.37269316,18.51934066
05/09/2019,35,74.24158416,15.22477157,9.541269036,17.9460396
05/09/2019,37,99.99847412,14.56605969,8.13243152,99.99847412
05/09/2019,60,NA,21.8522,9.256933333,NA
05/09/2019,67,63.46344828,19.73438424,10.39762562,21.81885057
05/09/2019,68,82.70946882,19.46369515,7.327274827,19.77713626
05/09/2019,70,63.77255261,51.00357143,22.72361722,21.84602013
06/09/2019,18,51.63333333,19.05906977,7.583488372,26.54022989
06/09/2019,27,98.36274165,13.55360771,12.43837128,20.14780316
06/09/2019,28,69.67308707,17.52443966,14.76943966,20.37203166
06/09/2019,29,88.09480769,11.27724806,7.432887597,20.96711538
06/09/2019,30,90.61111111,12.85915921,5.675563506,21.20467836
06/09/2019,31,58.69295775,NA,NA,23.1943662
06/09/2019,34,99.9,20.20002151,12.11627957,19.56892231
06/09/2019,35,75.9238342,13.65839378,8.633212435,19.94300518
06/09/2019,37,54.52747452,5.942288315,3.860539575,23.47211358
06/09/2019,67,61.56761488,21.37202927,11.14240186,23.37932166
06/09/2019,68,75.40689655,22.48201592,9.539204244,22.07639257
06/09/2019,69,99.99847412,10.51563108,4.62656061,99.99847412
06/09/2019,70,63.25988764,40.96858268,22.63606299,23.01258427
07/09/2019,18,59.01764706,20.47333333,12.642,24.03235294
07/09/2019,27,99.9,11.15348511,10.29987741,18.21690141
07/09/2019,28,70.65482042,20.77078244,18.75866412,18.92362949
07/09/2019,29,96.4159292,16.81761141,12.30388592,18.41876106
07/09/2019,30,98.8629386,18.91966372,9.457044248,18.38815789
07/09/2019,31,65.90909091,NA,NA,21.89191919
07/09/2019,34,99.9,34.50412527,21.98835853,18.81203704
07/09/2019,35,79.54937238,17.06175214,11.86145299,18.40125523
07/09/2019,37,57.78396691,7.036276547,4.968904977,22.31025767
07/09/2019,67,65.73333333,26.95417933,16.32354103,21.62377049
07/09/2019,68,89.75765125,24.99942509,11.69867596,18.52864769
07/09/2019,69,99.99847412,8.983786836,4.603657497,99.99847412
07/09/2019,70,66.03846154,38.01435284,23.27367021,21.222458
08/09/2019,18,60.52,31.73866667,22.96333333,22.42
08/09/2019,27,99.9,11.19054101,10.35099476,17.34440559
08/09/2019,28,71.09227799,31.68471513,28.55304519,17.72606178
